sample_id,cube_id,input_start_frame,input_len,target_frame,target_date,has_event,severity,split
1,33,0,14,20,2021-01-21,False,0,train
2,33,1,14,21,2021-01-22,False,0,train
3,33,2,14,22,2021-01-23,False,0,train
4,33,3,14,23,2021-01-24,False,0,train
5,33,4,14,24,2021-01-25,False,0,train
6,33,5,14,25,2021-01-26,False,0,train
7,33,6,14,26,2021-01-27,False,0,train
8,33,7,14,27,2021-01-28,False,0,train
9,33,8,14,28,2021-01-29,False,0,train
10,33,9,14,29,2021-01-30,False,0,train
11,33,10,14,30,2021-01-31,False,0,train
12,33,11,14,31,2021-02-01,False,0,train
13,33,12,14,32,2021-02-02,False,0,train
14,33,13,14,33,2021-02-03,False,0,train
15,33,14,14,34,2021-02-04,False,0,train
16,33,15,14,35,2021-02-05,False,0,train
17,33,16,14,36,2021-02-06,False,0,train
18,33,17,14,37,2021-02-07,False,0,train
19,33,18,14,38,2021-02-08,False,0,train
20,33,19,14,39,2021-02-09,False,0,train
21,33,20,14,40,2021-02-10,False,0,train
22,33,21,14,41,2021-02-11,False,0,train
23,33,22,14,42,2021-02-12,False,0,train
24,33,23,14,43,2021-02-13,False,0,train
25,33,24,14,44,2021-02-14,False,0,train
26,33,25,14,45,2021-02-15,False,0,train
27,33,26,14,46,2021-02-16,False,0,train
28,33,27,14,47,2021-02-17,False,0,train
29,33,28,14,48,2021-02-18,False,0,train
30,33,29,14,49,2021-02-19,False,0,train
31,33,30,14,50,2021-02-20,False,0,train
32,33,31,14,51,2021-02-21,False,0,train
33,33,32,14,52,2021-02-22,False,0,train
34,33,33,14,53,2021-02-23,False,0,train
35,33,34,14,54,2021-02-24,False,0,train
36,33,35,14,55,2021-02-25,False,0,train
37,33,36,14,56,2021-02-26,False,0,train
38,33,37,14,57,2021-02-27,False,0,train
39,33,38,14,58,2021-02-28,False,0,train
40,33,39,14,59,2021-03-01,False,0,train
41,33,40,14,60,2021-03-02,False,0,train
42,33,41,14,61,2021-03-03,False,0,train
43,33,42,14,62,2021-03-04,False,0,train
44,33,43,14,63,2021-03-05,False,0,train
45,33,44,14,64,2021-03-06,False,0,train
46,33,45,14,65,2021-03-07,False,0,train
47,33,46,14,66,2021-03-08,False,0,train
48,33,47,14,67,2021-03-09,False,0,train
49,33,48,14,68,2021-03-10,False,0,train
50,33,49,14,69,2021-03-11,False,0,train
51,33,50,14,70,2021-03-12,False,0,train
52,33,51,14,71,2021-03-13,False,0,train
53,33,52,14,72,2021-03-14,False,0,train
54,33,53,14,73,2021-03-15,False,0,train
55,33,54,14,74,2021-03-16,False,0,train
56,33,55,14,75,2021-03-17,False,0,train
57,33,56,14,76,2021-03-18,False,0,train
58,33,57,14,77,2021-03-19,False,0,train
59,33,58,14,78,2021-03-20,False,0,train
60,33,59,14,79,2021-03-21,False,0,train
61,33,60,14,80,2021-03-22,False,0,train
