sample_id,cube_id,input_start_frame,input_len,target_frame,target_date,has_event,severity,split
3452,135,0,14,20,2021-01-21,False,0,train
3453,135,1,14,21,2021-01-22,False,0,train
3454,135,2,14,22,2021-01-23,False,0,train
3455,135,3,14,23,2021-01-24,False,0,train
3456,135,4,14,24,2021-01-25,False,0,train
3457,135,5,14,25,2021-01-26,False,0,train
3458,135,6,14,26,2021-01-27,False,0,train
3459,135,7,14,27,2021-01-28,False,0,train
3460,135,8,14,28,2021-01-29,False,0,train
3461,135,9,14,29,2021-01-30,False,0,train
3462,135,10,14,30,2021-01-31,False,0,train
3463,135,11,14,31,2021-02-01,False,0,train
3464,135,12,14,32,2021-02-02,False,0,train
3465,135,13,14,33,2021-02-03,False,0,train
3466,135,14,14,34,2021-02-04,False,0,train
3467,135,15,14,35,2021-02-05,False,0,train
3468,135,16,14,36,2021-02-06,False,0,train
3469,135,17,14,37,2021-02-07,False,0,train
3470,135,18,14,38,2021-02-08,False,0,train
3471,135,19,14,39,2021-02-09,False,0,train
3472,135,20,14,40,2021-02-10,False,0,train
3473,135,21,14,41,2021-02-11,False,0,train
3474,135,22,14,42,2021-02-12,False,0,train
3475,135,23,14,43,2021-02-13,False,0,train
3476,135,24,14,44,2021-02-14,False,0,train
3477,135,25,14,45,2021-02-15,False,0,train
3478,135,26,14,46,2021-02-16,False,0,train
3479,135,27,14,47,2021-02-17,False,0,train
3480,135,28,14,48,2021-02-18,False,0,train
3481,135,29,14,49,2021-02-19,False,0,train
3482,135,30,14,50,2021-02-20,False,0,train
3483,135,31,14,51,2021-02-21,False,0,train
3484,135,32,14,52,2021-02-22,False,0,train
3485,135,33,14,53,2021-02-23,False,0,train
3486,135,34,14,54,2021-02-24,False,0,train
3487,135,35,14,55,2021-02-25,False,0,train
3488,135,36,14,56,2021-02-26,False,0,train
3489,135,37,14,57,2021-02-27,False,0,train
3490,135,38,14,58,2021-02-28,False,0,train
3491,135,39,14,59,2021-03-01,False,0,train
3492,135,40,14,60,2021-03-02,False,0,train
3493,135,41,14,61,2021-03-03,False,0,train
3494,135,42,14,62,2021-03-04,False,0,train
3495,135,43,14,63,2021-03-05,False,0,train
3496,135,44,14,64,2021-03-06,False,0,train
3497,135,45,14,65,2021-03-07,False,0,train
3498,135,46,14,66,2021-03-08,False,0,train
3499,135,47,14,67,2021-03-09,False,0,train
3500,135,48,14,68,2021-03-10,False,0,train
3501,135,49,14,69,2021-03-11,False,0,train
3502,135,50,14,70,2021-03-12,False,0,train
3503,135,51,14,71,2021-03-13,False,0,train
3504,135,52,14,72,2021-03-14,False,0,train
3505,135,53,14,73,2021-03-15,False,0,train
3506,135,54,14,74,2021-03-16,False,0,train
3507,135,55,14,75,2021-03-17,False,0,train
3508,135,56,14,76,2021-03-18,False,0,train
3509,135,57,14,77,2021-03-19,False,0,train
3510,135,58,14,78,2021-03-20,False,0,train
3511,135,59,14,79,2021-03-21,False,0,train
3512,135,60,14,80,2021-03-22,False,0,train
3513,135,61,14,81,2021-03-23,False,0,train
3514,135,62,14,82,2021-03-24,False,0,train
3515,135,63,14,83,2021-03-25,False,0,train
3516,135,64,14,84,2021-03-26,False,0,train
3517,135,65,14,85,2021-03-27,False,0,train
3518,135,66,14,86,2021-03-28,False,0,train
3519,135,67,14,87,2021-03-29,False,0,train
3520,135,68,14,88,2021-03-30,False,0,train
3521,135,69,14,89,2021-03-31,False,0,train
3522,135,70,14,90,2021-04-01,False,0,train
3523,135,71,14,91,2021-04-02,False,0,train
3524,135,72,14,92,2021-04-03,False,0,train
3525,135,73,14,93,2021-04-04,False,0,train
3526,135,74,14,94,2021-04-05,False,0,train
3527,135,75,14,95,2021-04-06,False,0,train
3528,135,76,14,96,2021-04-07,False,0,train
3529,135,77,14,97,2021-04-08,False,0,train
3530,135,78,14,98,2021-04-09,False,0,train
3531,135,79,14,99,2021-04-10,False,0,train
3532,135,80,14,100,2021-04-11,False,0,train
3533,135,81,14,101,2021-04-12,False,0,train
3534,135,82,14,102,2021-04-13,False,0,train
3535,135,83,14,103,2021-04-14,False,0,train
3536,135,84,14,104,2021-04-15,False,0,train
3537,135,85,14,105,2021-04-16,False,0,train
3538,135,86,14,106,2021-04-17,False,0,train
3539,135,87,14,107,2021-04-18,False,0,train
3540,135,88,14,108,2021-04-19,False,0,train
3541,135,89,14,109,2021-04-20,False,0,train
3542,135,90,14,110,2021-04-21,False,0,train
3543,135,91,14,111,2021-04-22,False,0,train
3544,135,92,14,112,2021-04-23,False,0,train
3545,135,93,14,113,2021-04-24,False,0,train
3546,135,94,14,114,2021-04-25,False,0,train
3547,135,95,14,115,2021-04-26,False,0,train
3548,135,96,14,116,2021-04-27,False,0,train
3549,135,97,14,117,2021-04-28,False,0,train
3550,135,98,14,118,2021-04-29,False,0,train
3551,135,99,14,119,2021-04-30,False,0,train
3552,135,100,14,120,2021-05-01,False,0,train
3553,135,101,14,121,2021-05-02,False,0,train
3554,135,102,14,122,2021-05-03,False,0,train
3555,135,103,14,123,2021-05-04,False,0,train
3556,135,104,14,124,2021-05-05,False,0,train
3557,135,105,14,125,2021-05-06,False,0,train
3558,135,106,14,126,2021-05-07,False,0,train
3559,135,107,14,127,2021-05-08,False,0,train
3560,135,108,14,128,2021-05-09,False,0,train
3561,135,109,14,129,2021-05-10,False,0,train
3562,135,110,14,130,2021-05-11,False,0,train
3563,135,111,14,131,2021-05-12,False,0,train
3564,135,112,14,132,2021-05-13,False,0,train
3565,135,113,14,133,2021-05-14,False,0,train
3566,135,114,14,134,2021-05-15,False,0,train
3567,135,115,14,135,2021-05-16,False,0,train
3568,135,116,14,136,2021-05-17,False,0,train
3569,135,117,14,137,2021-05-18,False,0,train
3570,135,118,14,138,2021-05-19,False,0,train
3571,135,119,14,139,2021-05-20,False,0,train
3572,135,120,14,140,2021-05-21,False,0,train
3573,135,121,14,141,2021-05-22,False,0,train
3574,135,122,14,142,2021-05-23,False,0,train
3575,135,123,14,143,2021-05-24,False,0,train
3576,135,124,14,144,2021-05-25,False,0,train
3577,135,125,14,145,2021-05-26,False,0,train
3578,135,126,14,146,2021-05-27,False,0,train
3579,135,127,14,147,2021-05-28,False,0,train
3580,135,128,14,148,2021-05-29,False,0,train
3581,135,129,14,149,2021-05-30,False,0,train
3582,135,130,14,150,2021-05-31,False,0,train
3583,135,131,14,151,2021-06-01,False,0,train
3584,135,132,14,152,2021-06-02,False,0,train
3585,135,133,14,153,2021-06-03,False,0,train
3586,135,134,14,154,2021-06-04,False,0,train
3587,135,135,14,155,2021-06-05,False,0,train
3588,135,136,14,156,2021-06-06,False,0,train
3589,135,137,14,157,2021-06-07,False,0,train
3590,135,138,14,158,2021-06-08,False,0,train
3591,135,139,14,159,2021-06-09,False,0,train
3592,135,140,14,160,2021-06-10,False,0,train
3593,135,141,14,161,2021-06-11,False,0,train
3594,135,142,14,162,2021-06-12,False,0,train
3595,135,143,14,163,2021-06-13,False,0,train
3596,135,144,14,164,2021-06-14,False,0,train
3597,135,145,14,165,2021-06-15,False,0,train
3598,135,146,14,166,2021-06-16,False,0,train
3599,135,147,14,167,2021-06-17,False,0,train
3600,135,148,14,168,2021-06-18,False,0,train
3601,135,149,14,169,2021-06-19,False,0,train
3602,135,150,14,170,2021-06-20,False,0,train
3603,135,151,14,171,2021-06-21,False,0,train
3604,135,152,14,172,2021-06-22,False,0,train
3605,135,153,14,173,2021-06-23,False,0,train
