sample_id,cube_id,input_start_frame,input_len,target_frame,target_date,has_event,severity,split
1,25,0,14,20,2021-01-21,False,0,train
2,25,1,14,21,2021-01-22,False,0,train
3,25,2,14,22,2021-01-23,False,0,train
4,25,3,14,23,2021-01-24,False,0,train
5,25,4,14,24,2021-01-25,False,0,train
6,25,5,14,25,2021-01-26,False,0,train
7,25,6,14,26,2021-01-27,False,0,train
8,25,7,14,27,2021-01-28,False,0,train
9,25,8,14,28,2021-01-29,False,0,train
10,25,9,14,29,2021-01-30,False,0,train
11,25,10,14,30,2021-01-31,False,0,train
12,25,11,14,31,2021-02-01,False,0,train
13,25,12,14,32,2021-02-02,False,0,train
14,25,13,14,33,2021-02-03,False,0,train
15,25,14,14,34,2021-02-04,False,0,train
16,25,15,14,35,2021-02-05,False,0,train
17,25,16,14,36,2021-02-06,False,0,train
18,25,17,14,37,2021-02-07,False,0,train
19,25,18,14,38,2021-02-08,False,0,train
20,25,19,14,39,2021-02-09,False,0,train
21,25,20,14,40,2021-02-10,False,0,train
22,25,21,14,41,2021-02-11,False,0,train
23,25,22,14,42,2021-02-12,False,0,train
24,25,23,14,43,2021-02-13,False,0,train
25,25,24,14,44,2021-02-14,False,0,train
26,25,25,14,45,2021-02-15,False,0,train
27,25,26,14,46,2021-02-16,False,0,train
28,25,27,14,47,2021-02-17,False,0,train
29,25,28,14,48,2021-02-18,False,0,train
30,25,29,14,49,2021-02-19,False,0,train
31,25,30,14,50,2021-02-20,False,0,train
32,25,31,14,51,2021-02-21,False,0,train
33,25,32,14,52,2021-02-22,False,0,train
34,25,33,14,53,2021-02-23,False,0,train
35,25,34,14,54,2021-02-24,False,0,train
36,25,35,14,55,2021-02-25,False,0,train
37,25,36,14,56,2021-02-26,False,0,train
38,25,37,14,57,2021-02-27,False,0,train
39,25,38,14,58,2021-02-28,False,0,train
40,25,39,14,59,2021-03-01,False,0,train
41,25,40,14,60,2021-03-02,False,0,train
42,25,41,14,61,2021-03-03,False,0,train
43,25,42,14,62,2021-03-04,False,0,train
44,25,43,14,63,2021-03-05,False,0,train
45,25,44,14,64,2021-03-06,False,0,train
46,25,45,14,65,2021-03-07,False,0,train
47,25,46,14,66,2021-03-08,False,0,train
48,25,47,14,67,2021-03-09,False,0,train
49,25,48,14,68,2021-03-10,False,0,train
50,25,49,14,69,2021-03-11,False,0,train
51,25,50,14,70,2021-03-12,False,0,train
52,25,51,14,71,2021-03-13,False,0,train
53,25,52,14,72,2021-03-14,False,0,train
54,25,53,14,73,2021-03-15,False,0,train
55,25,54,14,74,2021-03-16,False,0,train
56,25,55,14,75,2021-03-17,False,0,train
57,25,56,14,76,2021-03-18,False,0,train
58,25,57,14,77,2021-03-19,False,0,train
59,25,58,14,78,2021-03-20,False,0,train
60,25,59,14,79,2021-03-21,False,0,train
61,25,60,14,80,2021-03-22,False,0,train
62,25,61,14,81,2021-03-23,False,0,train
63,25,62,14,82,2021-03-24,False,0,train
64,25,63,14,83,2021-03-25,False,0,train
65,25,64,14,84,2021-03-26,False,0,train
66,25,65,14,85,2021-03-27,False,0,train
67,25,66,14,86,2021-03-28,False,0,train
68,25,67,14,87,2021-03-29,False,0,train
69,25,68,14,88,2021-03-30,False,0,train
70,25,69,14,89,2021-03-31,False,0,train
71,25,70,14,90,2021-04-01,False,0,train
72,25,71,14,91,2021-04-02,False,0,train
73,25,72,14,92,2021-04-03,False,0,train
74,25,73,14,93,2021-04-04,False,0,train
75,25,74,14,94,2021-04-05,False,0,train
76,25,75,14,95,2021-04-06,False,0,train
77,25,76,14,96,2021-04-07,False,0,train
78,25,77,14,97,2021-04-08,False,0,train
79,25,78,14,98,2021-04-09,False,0,train
80,25,79,14,99,2021-04-10,False,0,train
81,25,80,14,100,2021-04-11,False,0,train
82,25,81,14,101,2021-04-12,False,0,train
83,25,82,14,102,2021-04-13,False,0,train
84,25,83,14,103,2021-04-14,False,0,train
85,25,84,14,104,2021-04-15,False,0,train
86,25,85,14,105,2021-04-16,False,0,train
87,25,86,14,106,2021-04-17,False,0,train
88,25,87,14,107,2021-04-18,False,0,train
89,25,88,14,108,2021-04-19,False,0,train
90,25,89,14,109,2021-04-20,False,0,train
91,25,90,14,110,2021-04-21,False,0,train
92,25,91,14,111,2021-04-22,False,0,train
93,25,92,14,112,2021-04-23,False,0,train
94,25,93,14,113,2021-04-24,False,0,train
95,25,94,14,114,2021-04-25,False,0,train
96,25,95,14,115,2021-04-26,False,0,train
97,25,96,14,116,2021-04-27,False,0,train
98,25,97,14,117,2021-04-28,False,0,train
99,25,98,14,118,2021-04-29,False,0,train
100,25,99,14,119,2021-04-30,False,0,train
101,25,100,14,120,2021-05-01,False,0,train
102,25,101,14,121,2021-05-02,False,0,train
103,25,102,14,122,2021-05-03,False,0,train
104,25,103,14,123,2021-05-04,False,0,train
105,25,104,14,124,2021-05-05,False,0,train
106,25,105,14,125,2021-05-06,False,0,train
107,25,106,14,126,2021-05-07,False,0,train
108,25,107,14,127,2021-05-08,False,0,train
109,25,108,14,128,2021-05-09,False,0,train
110,25,109,14,129,2021-05-10,False,0,train
111,25,110,14,130,2021-05-11,False,0,train
112,25,111,14,131,2021-05-12,False,0,train
113,25,112,14,132,2021-05-13,False,0,train
114,25,113,14,133,2021-05-14,False,0,train
115,25,114,14,134,2021-05-15,False,0,train
116,25,115,14,135,2021-05-16,False,0,train
117,25,116,14,136,2021-05-17,False,0,train
118,25,117,14,137,2021-05-18,False,0,train
119,25,118,14,138,2021-05-19,False,0,train
120,25,119,14,139,2021-05-20,False,0,train
121,25,120,14,140,2021-05-21,False,0,train
122,25,121,14,141,2021-05-22,False,0,train
123,25,122,14,142,2021-05-23,False,0,train
124,25,123,14,143,2021-05-24,False,0,train
125,25,124,14,144,2021-05-25,False,0,train
126,25,125,14,145,2021-05-26,False,0,train
127,25,126,14,146,2021-05-27,False,0,train
128,25,127,14,147,2021-05-28,False,0,train
129,25,128,14,148,2021-05-29,False,0,train
130,25,129,14,149,2021-05-30,False,0,train
131,25,130,14,150,2021-05-31,False,0,train
132,25,131,14,151,2021-06-01,False,0,train
133,25,132,14,152,2021-06-02,False,0,train
134,25,133,14,153,2021-06-03,False,0,train
135,25,134,14,154,2021-06-04,False,0,train
136,25,135,14,155,2021-06-05,False,0,train
137,25,136,14,156,2021-06-06,False,0,train
138,25,137,14,157,2021-06-07,False,0,train
139,25,138,14,158,2021-06-08,False,0,train
140,25,139,14,159,2021-06-09,False,0,train
141,25,140,14,160,2021-06-10,False,0,train
142,25,141,14,161,2021-06-11,False,0,train
143,25,142,14,162,2021-06-12,False,0,train
144,25,143,14,163,2021-06-13,False,0,train
145,25,144,14,164,2021-06-14,False,0,train
146,25,145,14,165,2021-06-15,False,0,train
147,25,146,14,166,2021-06-16,False,0,train
148,25,147,14,167,2021-06-17,False,0,train
149,25,148,14,168,2021-06-18,False,0,train
150,25,149,14,169,2021-06-19,False,0,train
151,25,150,14,170,2021-06-20,False,0,train
152,25,151,14,171,2021-06-21,False,0,train
153,25,152,14,172,2021-06-22,False,0,train
154,25,153,14,173,2021-06-23,False,0,train
155,25,154,14,174,2021-06-24,False,0,train
156,25,155,14,175,2021-06-25,False,0,train
157,25,156,14,176,2021-06-26,False,0,train
158,25,157,14,177,2021-06-27,False,0,train
159,25,158,14,178,2021-06-28,False,0,train
160,25,159,14,179,2021-06-29,False,0,train
161,25,160,14,180,2021-06-30,False,0,train
162,25,161,14,181,2021-07-01,False,0,train
163,25,162,14,182,2021-07-02,False,0,train
164,25,163,14,183,2021-07-03,False,0,train
165,25,164,14,184,2021-07-04,False,0,train
166,25,165,14,185,2021-07-05,False,0,train
167,25,166,14,186,2021-07-06,False,0,train
168,25,167,14,187,2021-07-07,False,0,train
169,25,168,14,188,2021-07-08,False,0,train
170,25,169,14,189,2021-07-09,False,0,train
171,25,170,14,190,2021-07-10,False,0,train
172,25,171,14,191,2021-07-11,False,0,train
173,25,172,14,192,2021-07-12,False,0,train
174,25,173,14,193,2021-07-13,False,0,train
175,25,174,14,194,2021-07-14,False,0,train
176,25,175,14,195,2021-07-15,False,0,train
177,25,176,14,196,2021-07-16,False,0,train
178,25,177,14,197,2021-07-17,False,0,train
179,25,178,14,198,2021-07-18,False,0,train
