sample_id,cube_id,input_start_frame,input_len,target_frame,target_date,has_event,severity,split
3107,128,0,14,20,2021-01-21,False,0,train
3108,128,1,14,21,2021-01-22,False,0,train
3109,128,2,14,22,2021-01-23,False,0,train
3110,128,3,14,23,2021-01-24,False,0,train
3111,128,4,14,24,2021-01-25,False,0,train
3112,128,5,14,25,2021-01-26,False,0,train
3113,128,6,14,26,2021-01-27,False,0,train
3114,128,7,14,27,2021-01-28,False,0,train
3115,128,8,14,28,2021-01-29,False,0,train
3116,128,9,14,29,2021-01-30,False,0,train
3117,128,10,14,30,2021-01-31,False,0,train
3118,128,11,14,31,2021-02-01,False,0,train
3119,128,12,14,32,2021-02-02,False,0,train
3120,128,13,14,33,2021-02-03,False,0,train
3121,128,14,14,34,2021-02-04,False,0,train
3122,128,15,14,35,2021-02-05,False,0,train
3123,128,16,14,36,2021-02-06,False,0,train
3124,128,17,14,37,2021-02-07,False,0,train
3125,128,18,14,38,2021-02-08,False,0,train
3126,128,19,14,39,2021-02-09,False,0,train
3127,128,20,14,40,2021-02-10,False,0,train
3128,128,21,14,41,2021-02-11,False,0,train
3129,128,22,14,42,2021-02-12,False,0,train
3130,128,23,14,43,2021-02-13,False,0,train
3131,128,24,14,44,2021-02-14,False,0,train
3132,128,25,14,45,2021-02-15,False,0,train
3133,128,26,14,46,2021-02-16,False,0,train
3134,128,27,14,47,2021-02-17,False,0,train
3135,128,28,14,48,2021-02-18,False,0,train
3136,128,29,14,49,2021-02-19,False,0,train
3137,128,30,14,50,2021-02-20,False,0,train
3138,128,31,14,51,2021-02-21,False,0,train
3139,128,32,14,52,2021-02-22,False,0,train
3140,128,33,14,53,2021-02-23,False,0,train
3141,128,34,14,54,2021-02-24,False,0,train
3142,128,35,14,55,2021-02-25,False,0,train
3143,128,36,14,56,2021-02-26,False,0,train
3144,128,37,14,57,2021-02-27,False,0,train
3145,128,38,14,58,2021-02-28,False,0,train
3146,128,39,14,59,2021-03-01,False,0,train
3147,128,40,14,60,2021-03-02,False,0,train
3148,128,41,14,61,2021-03-03,False,0,train
3149,128,42,14,62,2021-03-04,False,0,train
3150,128,43,14,63,2021-03-05,False,0,train
3151,128,44,14,64,2021-03-06,False,0,train
3152,128,45,14,65,2021-03-07,False,0,train
