sample_id,cube_id,input_start_frame,input_len,target_frame,target_date,has_event,severity,split
1,27,0,14,20,2021-01-21,False,0,train
2,27,1,14,21,2021-01-22,False,0,train
3,27,2,14,22,2021-01-23,False,0,train
4,27,3,14,23,2021-01-24,False,0,train
5,27,4,14,24,2021-01-25,False,0,train
6,27,5,14,25,2021-01-26,False,0,train
7,27,6,14,26,2021-01-27,False,0,train
8,27,7,14,27,2021-01-28,False,0,train
9,27,8,14,28,2021-01-29,False,0,train
10,27,9,14,29,2021-01-30,False,0,train
11,27,10,14,30,2021-01-31,False,0,train
12,27,11,14,31,2021-02-01,False,0,train
13,27,12,14,32,2021-02-02,False,0,train
14,27,13,14,33,2021-02-03,False,0,train
15,27,14,14,34,2021-02-04,False,0,train
16,27,15,14,35,2021-02-05,False,0,train
17,27,16,14,36,2021-02-06,False,0,train
18,27,17,14,37,2021-02-07,False,0,train
19,27,18,14,38,2021-02-08,False,0,train
20,27,19,14,39,2021-02-09,False,0,train
21,27,20,14,40,2021-02-10,False,0,train
22,27,21,14,41,2021-02-11,False,0,train
23,27,22,14,42,2021-02-12,False,0,train
24,27,23,14,43,2021-02-13,False,0,train
25,27,24,14,44,2021-02-14,False,0,train
26,27,25,14,45,2021-02-15,False,0,train
27,27,26,14,46,2021-02-16,False,0,train
28,27,27,14,47,2021-02-17,False,0,train
29,27,28,14,48,2021-02-18,False,0,train
30,27,29,14,49,2021-02-19,False,0,train
31,27,30,14,50,2021-02-20,False,0,train
32,27,31,14,51,2021-02-21,False,0,train
33,27,32,14,52,2021-02-22,False,0,train
34,27,33,14,53,2021-02-23,False,0,train
35,27,34,14,54,2021-02-24,False,0,train
36,27,35,14,55,2021-02-25,False,0,train
37,27,36,14,56,2021-02-26,False,0,train
38,27,37,14,57,2021-02-27,False,0,train
39,27,38,14,58,2021-02-28,False,0,train
40,27,39,14,59,2021-03-01,False,0,train
41,27,40,14,60,2021-03-02,False,0,train
42,27,41,14,61,2021-03-03,False,0,train
43,27,42,14,62,2021-03-04,False,0,train
44,27,43,14,63,2021-03-05,False,0,train
45,27,44,14,64,2021-03-06,False,0,train
46,27,45,14,65,2021-03-07,False,0,train
47,27,46,14,66,2021-03-08,False,0,train
48,27,47,14,67,2021-03-09,False,0,train
49,27,48,14,68,2021-03-10,False,0,train
50,27,49,14,69,2021-03-11,False,0,train
51,27,50,14,70,2021-03-12,False,0,train
52,27,51,14,71,2021-03-13,False,0,train
53,27,52,14,72,2021-03-14,False,0,train
54,27,53,14,73,2021-03-15,False,0,train
55,27,54,14,74,2021-03-16,False,0,train
56,27,55,14,75,2021-03-17,False,0,train
57,27,56,14,76,2021-03-18,False,0,train
58,27,57,14,77,2021-03-19,False,0,train
59,27,58,14,78,2021-03-20,False,0,train
60,27,59,14,79,2021-03-21,False,0,train
61,27,60,14,80,2021-03-22,False,0,train
62,27,61,14,81,2021-03-23,False,0,train
63,27,62,14,82,2021-03-24,False,0,train
64,27,63,14,83,2021-03-25,False,0,train
65,27,64,14,84,2021-03-26,False,0,train
66,27,65,14,85,2021-03-27,False,0,train
67,27,66,14,86,2021-03-28,False,0,train
68,27,67,14,87,2021-03-29,False,0,train
69,27,68,14,88,2021-03-30,False,0,train
70,27,69,14,89,2021-03-31,False,0,train
71,27,70,14,90,2021-04-01,False,0,train
72,27,71,14,91,2021-04-02,False,0,train
73,27,72,14,92,2021-04-03,False,0,train
74,27,73,14,93,2021-04-04,False,0,train
75,27,74,14,94,2021-04-05,False,0,train
76,27,75,14,95,2021-04-06,False,0,train
77,27,76,14,96,2021-04-07,False,0,train
78,27,77,14,97,2021-04-08,False,0,train
79,27,78,14,98,2021-04-09,False,0,train
80,27,79,14,99,2021-04-10,False,0,train
81,27,80,14,100,2021-04-11,False,0,train
82,27,81,14,101,2021-04-12,False,0,train
83,27,82,14,102,2021-04-13,False,0,train
84,27,83,14,103,2021-04-14,False,0,train
85,27,84,14,104,2021-04-15,False,0,train
86,27,85,14,105,2021-04-16,False,0,train
87,27,86,14,106,2021-04-17,False,0,train
88,27,87,14,107,2021-04-18,False,0,train
89,27,88,14,108,2021-04-19,False,0,train
90,27,89,14,109,2021-04-20,False,0,train
91,27,90,14,110,2021-04-21,False,0,train
92,27,91,14,111,2021-04-22,False,0,train
93,27,92,14,112,2021-04-23,False,0,train
94,27,93,14,113,2021-04-24,False,0,train
95,27,94,14,114,2021-04-25,False,0,train
96,27,95,14,115,2021-04-26,False,0,train
97,27,96,14,116,2021-04-27,False,0,train
98,27,97,14,117,2021-04-28,False,0,train
99,27,98,14,118,2021-04-29,False,0,train
100,27,99,14,119,2021-04-30,False,0,train
101,27,100,14,120,2021-05-01,False,0,train
102,27,101,14,121,2021-05-02,False,0,train
103,27,102,14,122,2021-05-03,False,0,train
104,27,103,14,123,2021-05-04,False,0,train
105,27,104,14,124,2021-05-05,False,0,train
106,27,105,14,125,2021-05-06,False,0,train
107,27,106,14,126,2021-05-07,False,0,train
108,27,107,14,127,2021-05-08,False,0,train
109,27,108,14,128,2021-05-09,False,0,train
110,27,109,14,129,2021-05-10,False,0,train
111,27,110,14,130,2021-05-11,False,0,train
112,27,111,14,131,2021-05-12,False,0,train
113,27,112,14,132,2021-05-13,False,0,train
114,27,113,14,133,2021-05-14,False,0,train
115,27,114,14,134,2021-05-15,False,0,train
116,27,115,14,135,2021-05-16,False,0,train
117,27,116,14,136,2021-05-17,False,0,train
118,27,117,14,137,2021-05-18,False,0,train
119,27,118,14,138,2021-05-19,False,0,train
120,27,119,14,139,2021-05-20,False,0,train
121,27,120,14,140,2021-05-21,False,0,train
122,27,121,14,141,2021-05-22,False,0,train
123,27,122,14,142,2021-05-23,False,0,train
124,27,123,14,143,2021-05-24,False,0,train
125,27,124,14,144,2021-05-25,False,0,train
126,27,125,14,145,2021-05-26,False,0,train
127,27,126,14,146,2021-05-27,False,0,train
128,27,127,14,147,2021-05-28,False,0,train
129,27,128,14,148,2021-05-29,False,0,train
130,27,129,14,149,2021-05-30,False,0,train
131,27,130,14,150,2021-05-31,False,0,train
132,27,131,14,151,2021-06-01,False,0,train
133,27,132,14,152,2021-06-02,False,0,train
134,27,133,14,153,2021-06-03,False,0,train
135,27,134,14,154,2021-06-04,False,0,train
136,27,135,14,155,2021-06-05,False,0,train
137,27,136,14,156,2021-06-06,False,0,train
138,27,137,14,157,2021-06-07,False,0,train
139,27,138,14,158,2021-06-08,False,0,train
140,27,139,14,159,2021-06-09,False,0,train
141,27,140,14,160,2021-06-10,False,0,train
142,27,141,14,161,2021-06-11,False,0,train
143,27,142,14,162,2021-06-12,False,0,train
144,27,143,14,163,2021-06-13,False,0,train
145,27,144,14,164,2021-06-14,False,0,train
146,27,145,14,165,2021-06-15,False,0,train
147,27,146,14,166,2021-06-16,False,0,train
148,27,147,14,167,2021-06-17,False,0,train
149,27,148,14,168,2021-06-18,False,0,train
150,27,149,14,169,2021-06-19,False,0,train
151,27,150,14,170,2021-06-20,False,0,train
152,27,151,14,171,2021-06-21,False,0,train
153,27,152,14,172,2021-06-22,False,0,train
154,27,153,14,173,2021-06-23,False,0,train
155,27,154,14,174,2021-06-24,False,0,train
156,27,155,14,175,2021-06-25,False,0,train
157,27,156,14,176,2021-06-26,False,0,train
158,27,157,14,177,2021-06-27,False,0,train
159,27,158,14,178,2021-06-28,False,0,train
160,27,159,14,179,2021-06-29,False,0,train
161,27,160,14,180,2021-06-30,False,0,train
162,27,161,14,181,2021-07-01,False,0,train
163,27,162,14,182,2021-07-02,False,0,train
164,27,163,14,183,2021-07-03,False,0,train
165,27,164,14,184,2021-07-04,False,0,train
166,27,165,14,185,2021-07-05,False,0,train
167,27,166,14,186,2021-07-06,False,0,train
168,27,167,14,187,2021-07-07,False,0,train
169,27,168,14,188,2021-07-08,False,0,train
170,27,169,14,189,2021-07-09,False,0,train
171,27,170,14,190,2021-07-10,False,0,train
172,27,171,14,191,2021-07-11,False,0,train
173,27,172,14,192,2021-07-12,False,0,train
174,27,173,14,193,2021-07-13,False,0,train
175,27,174,14,194,2021-07-14,False,0,train
176,27,175,14,195,2021-07-15,False,0,train
177,27,176,14,196,2021-07-16,False,0,train
178,27,177,14,197,2021-07-17,False,0,train
179,27,178,14,198,2021-07-18,False,0,train
180,27,179,14,199,2021-07-19,False,0,train
181,27,180,14,200,2021-07-20,False,0,train
182,27,181,14,201,2021-07-21,False,0,train
183,27,182,14,202,2021-07-22,False,0,train
184,27,183,14,203,2021-07-23,False,0,train
185,27,184,14,204,2021-07-24,False,0,train
186,27,185,14,205,2021-07-25,False,0,train
187,27,186,14,206,2021-07-26,False,0,train
188,27,187,14,207,2021-07-27,False,0,train
189,27,188,14,208,2021-07-28,False,0,train
190,27,189,14,209,2021-07-29,False,0,train
191,27,190,14,210,2021-07-30,False,0,train
192,27,191,14,211,2021-07-31,False,0,train
193,27,192,14,212,2021-08-01,False,0,train
194,27,193,14,213,2021-08-02,False,0,train
195,27,194,14,214,2021-08-03,False,0,train
196,27,195,14,215,2021-08-04,False,0,train
197,27,196,14,216,2021-08-05,False,0,train
198,27,197,14,217,2021-08-06,False,0,train
199,27,198,14,218,2021-08-07,False,0,train
200,27,199,14,219,2021-08-08,False,0,train
201,27,200,14,220,2021-08-09,False,0,train
202,27,201,14,221,2021-08-10,False,0,train
203,27,202,14,222,2021-08-11,False,0,train
204,27,203,14,223,2021-08-12,False,0,train
205,27,204,14,224,2021-08-13,False,0,train
206,27,205,14,225,2021-08-14,False,0,train
207,27,206,14,226,2021-08-15,False,0,train
