sample_id,cube_id,input_start_frame,input_len,target_frame,target_date,has_event,severity,split
1,24,0,14,20,2021-01-21,False,0,train
2,24,1,14,21,2021-01-22,False,0,train
3,24,2,14,22,2021-01-23,False,0,train
4,24,3,14,23,2021-01-24,False,0,train
5,24,4,14,24,2021-01-25,False,0,train
6,24,5,14,25,2021-01-26,False,0,train
7,24,6,14,26,2021-01-27,False,0,train
8,24,7,14,27,2021-01-28,False,0,train
9,24,8,14,28,2021-01-29,False,0,train
10,24,9,14,29,2021-01-30,False,0,train
11,24,10,14,30,2021-01-31,False,0,train
12,24,11,14,31,2021-02-01,False,0,train
13,24,12,14,32,2021-02-02,False,0,train
14,24,13,14,33,2021-02-03,False,0,train
15,24,14,14,34,2021-02-04,False,0,train
16,24,15,14,35,2021-02-05,False,0,train
17,24,16,14,36,2021-02-06,False,0,train
18,24,17,14,37,2021-02-07,False,0,train
19,24,18,14,38,2021-02-08,False,0,train
20,24,19,14,39,2021-02-09,False,0,train
21,24,20,14,40,2021-02-10,False,0,train
22,24,21,14,41,2021-02-11,False,0,train
23,24,22,14,42,2021-02-12,False,0,train
24,24,23,14,43,2021-02-13,False,0,train
25,24,24,14,44,2021-02-14,False,0,train
26,24,25,14,45,2021-02-15,False,0,train
27,24,26,14,46,2021-02-16,False,0,train
28,24,27,14,47,2021-02-17,False,0,train
29,24,28,14,48,2021-02-18,False,0,train
30,24,29,14,49,2021-02-19,False,0,train
31,24,30,14,50,2021-02-20,False,0,train
32,24,31,14,51,2021-02-21,False,0,train
33,24,32,14,52,2021-02-22,False,0,train
34,24,33,14,53,2021-02-23,False,0,train
35,24,34,14,54,2021-02-24,False,0,train
36,24,35,14,55,2021-02-25,False,0,train
37,24,36,14,56,2021-02-26,False,0,train
38,24,37,14,57,2021-02-27,False,0,train
39,24,38,14,58,2021-02-28,False,0,train
40,24,39,14,59,2021-03-01,False,0,train
41,24,40,14,60,2021-03-02,False,0,train
42,24,41,14,61,2021-03-03,False,0,train
43,24,42,14,62,2021-03-04,False,0,train
44,24,43,14,63,2021-03-05,False,0,train
45,24,44,14,64,2021-03-06,False,0,train
46,24,45,14,65,2021-03-07,False,0,train
47,24,46,14,66,2021-03-08,False,0,train
48,24,47,14,67,2021-03-09,False,0,train
49,24,48,14,68,2021-03-10,False,0,train
50,24,49,14,69,2021-03-11,False,0,train
51,24,50,14,70,2021-03-12,False,0,train
52,24,51,14,71,2021-03-13,False,0,train
53,24,52,14,72,2021-03-14,False,0,train
54,24,53,14,73,2021-03-15,False,0,train
55,24,54,14,74,2021-03-16,False,0,train
56,24,55,14,75,2021-03-17,False,0,train
57,24,56,14,76,2021-03-18,False,0,train
58,24,57,14,77,2021-03-19,False,0,train
59,24,58,14,78,2021-03-20,False,0,train
60,24,59,14,79,2021-03-21,False,0,train
61,24,60,14,80,2021-03-22,False,0,train
62,24,61,14,81,2021-03-23,False,0,train
63,24,62,14,82,2021-03-24,False,0,train
64,24,63,14,83,2021-03-25,False,0,train
65,24,64,14,84,2021-03-26,False,0,train
66,24,65,14,85,2021-03-27,False,0,train
67,24,66,14,86,2021-03-28,False,0,train
68,24,67,14,87,2021-03-29,False,0,train
69,24,68,14,88,2021-03-30,False,0,train
70,24,69,14,89,2021-03-31,False,0,train
71,24,70,14,90,2021-04-01,False,0,train
72,24,71,14,91,2021-04-02,False,0,train
73,24,72,14,92,2021-04-03,False,0,train
74,24,73,14,93,2021-04-04,False,0,train
75,24,74,14,94,2021-04-05,False,0,train
76,24,75,14,95,2021-04-06,False,0,train
77,24,76,14,96,2021-04-07,False,0,train
78,24,77,14,97,2021-04-08,False,0,train
79,24,78,14,98,2021-04-09,False,0,train
80,24,79,14,99,2021-04-10,False,0,train
81,24,80,14,100,2021-04-11,False,0,train
82,24,81,14,101,2021-04-12,False,0,train
83,24,82,14,102,2021-04-13,False,0,train
84,24,83,14,103,2021-04-14,False,0,train
85,24,84,14,104,2021-04-15,False,0,train
86,24,85,14,105,2021-04-16,False,0,train
87,24,86,14,106,2021-04-17,False,0,train
88,24,87,14,107,2021-04-18,False,0,train
89,24,88,14,108,2021-04-19,False,0,train
90,24,89,14,109,2021-04-20,False,0,train
91,24,90,14,110,2021-04-21,False,0,train
92,24,91,14,111,2021-04-22,False,0,train
93,24,92,14,112,2021-04-23,False,0,train
94,24,93,14,113,2021-04-24,False,0,train
95,24,94,14,114,2021-04-25,False,0,train
96,24,95,14,115,2021-04-26,False,0,train
97,24,96,14,116,2021-04-27,False,0,train
98,24,97,14,117,2021-04-28,False,0,train
99,24,98,14,118,2021-04-29,False,0,train
100,24,99,14,119,2021-04-30,False,0,train
101,24,100,14,120,2021-05-01,False,0,train
102,24,101,14,121,2021-05-02,False,0,train
103,24,102,14,122,2021-05-03,False,0,train
104,24,103,14,123,2021-05-04,False,0,train
105,24,104,14,124,2021-05-05,False,0,train
106,24,105,14,125,2021-05-06,False,0,train
107,24,106,14,126,2021-05-07,False,0,train
108,24,107,14,127,2021-05-08,False,0,train
109,24,108,14,128,2021-05-09,False,0,train
110,24,109,14,129,2021-05-10,False,0,train
111,24,110,14,130,2021-05-11,False,0,train
112,24,111,14,131,2021-05-12,False,0,train
113,24,112,14,132,2021-05-13,False,0,train
114,24,113,14,133,2021-05-14,False,0,train
115,24,114,14,134,2021-05-15,False,0,train
116,24,115,14,135,2021-05-16,False,0,train
117,24,116,14,136,2021-05-17,False,0,train
118,24,117,14,137,2021-05-18,False,0,train
119,24,118,14,138,2021-05-19,False,0,train
120,24,119,14,139,2021-05-20,False,0,train
121,24,120,14,140,2021-05-21,False,0,train
122,24,121,14,141,2021-05-22,False,0,train
123,24,122,14,142,2021-05-23,False,0,train
124,24,123,14,143,2021-05-24,False,0,train
125,24,124,14,144,2021-05-25,False,0,train
126,24,125,14,145,2021-05-26,False,0,train
127,24,126,14,146,2021-05-27,False,0,train
128,24,127,14,147,2021-05-28,False,0,train
129,24,128,14,148,2021-05-29,False,0,train
130,24,129,14,149,2021-05-30,False,0,train
131,24,130,14,150,2021-05-31,False,0,train
132,24,131,14,151,2021-06-01,False,0,train
133,24,132,14,152,2021-06-02,False,0,train
134,24,133,14,153,2021-06-03,False,0,train
135,24,134,14,154,2021-06-04,False,0,train
136,24,135,14,155,2021-06-05,False,0,train
137,24,136,14,156,2021-06-06,False,0,train
138,24,137,14,157,2021-06-07,False,0,train
139,24,138,14,158,2021-06-08,False,0,train
140,24,139,14,159,2021-06-09,False,0,train
141,24,140,14,160,2021-06-10,False,0,train
142,24,141,14,161,2021-06-11,False,0,train
143,24,142,14,162,2021-06-12,False,0,train
144,24,143,14,163,2021-06-13,False,0,train
145,24,144,14,164,2021-06-14,False,0,train
146,24,145,14,165,2021-06-15,False,0,train
147,24,146,14,166,2021-06-16,False,0,train
148,24,147,14,167,2021-06-17,False,0,train
149,24,148,14,168,2021-06-18,False,0,train
150,24,149,14,169,2021-06-19,False,0,train
151,24,150,14,170,2021-06-20,False,0,train
152,24,151,14,171,2021-06-21,False,0,train
153,24,152,14,172,2021-06-22,False,0,train
154,24,153,14,173,2021-06-23,False,0,train
155,24,154,14,174,2021-06-24,False,0,train
156,24,155,14,175,2021-06-25,False,0,train
157,24,156,14,176,2021-06-26,False,0,train
158,24,157,14,177,2021-06-27,False,0,train
159,24,158,14,178,2021-06-28,False,0,train
160,24,159,14,179,2021-06-29,False,0,train
161,24,160,14,180,2021-06-30,False,0,train
162,24,161,14,181,2021-07-01,False,0,train
163,24,162,14,182,2021-07-02,False,0,train
164,24,163,14,183,2021-07-03,False,0,train
165,24,164,14,184,2021-07-04,False,0,train
166,24,165,14,185,2021-07-05,False,0,train
167,24,166,14,186,2021-07-06,False,0,train
168,24,167,14,187,2021-07-07,False,0,train
169,24,168,14,188,2021-07-08,False,0,train
170,24,169,14,189,2021-07-09,False,0,train
171,24,170,14,190,2021-07-10,False,0,train
172,24,171,14,191,2021-07-11,False,0,train
173,24,172,14,192,2021-07-12,False,0,train
174,24,173,14,193,2021-07-13,False,0,train
175,24,174,14,194,2021-07-14,False,0,train
176,24,175,14,195,2021-07-15,False,0,train
177,24,176,14,196,2021-07-16,False,0,train
178,24,177,14,197,2021-07-17,False,0,train
179,24,178,14,198,2021-07-18,False,0,train
180,24,179,14,199,2021-07-19,False,0,train
181,24,180,14,200,2021-07-20,False,0,train
182,24,181,14,201,2021-07-21,False,0,train
183,24,182,14,202,2021-07-22,False,0,train
184,24,183,14,203,2021-07-23,False,0,train
185,24,184,14,204,2021-07-24,False,0,train
186,24,185,14,205,2021-07-25,False,0,train
187,24,186,14,206,2021-07-26,False,0,train
188,24,187,14,207,2021-07-27,False,0,train
189,24,188,14,208,2021-07-28,False,0,train
190,24,189,14,209,2021-07-29,False,0,train
191,24,190,14,210,2021-07-30,False,0,train
192,24,191,14,211,2021-07-31,False,0,train
193,24,192,14,212,2021-08-01,False,0,train
194,24,193,14,213,2021-08-02,False,0,train
195,24,194,14,214,2021-08-03,False,0,train
196,24,195,14,215,2021-08-04,False,0,train
197,24,196,14,216,2021-08-05,False,0,train
198,24,197,14,217,2021-08-06,False,0,train
199,24,198,14,218,2021-08-07,False,0,train
200,24,199,14,219,2021-08-08,False,0,train
201,24,200,14,220,2021-08-09,False,0,train
202,24,201,14,221,2021-08-10,False,0,train
203,24,202,14,222,2021-08-11,False,0,train
204,24,203,14,223,2021-08-12,False,0,train
205,24,204,14,224,2021-08-13,False,0,train
206,24,205,14,225,2021-08-14,False,0,train
207,24,206,14,226,2021-08-15,False,0,train
208,24,207,14,227,2021-08-16,False,0,train
209,24,208,14,228,2021-08-17,False,0,val
210,24,209,14,229,2021-08-18,False,0,val
211,24,210,14,230,2021-08-19,False,0,val
212,24,211,14,231,2021-08-20,False,0,val
213,24,212,14,232,2021-08-21,False,0,val
214,24,213,14,233,2021-08-22,False,0,val
215,24,214,14,234,2021-08-23,False,0,val
216,24,215,14,235,2021-08-24,False,0,val
217,24,216,14,236,2021-08-25,False,0,val
218,24,217,14,237,2021-08-26,False,0,val
219,24,218,14,238,2021-08-27,False,0,val
220,24,219,14,239,2021-08-28,False,0,val
221,24,220,14,240,2021-08-29,False,0,val
222,24,221,14,241,2021-08-30,False,0,val
223,24,222,14,242,2021-08-31,False,0,val
224,24,223,14,243,2021-09-01,False,0,val
225,24,224,14,244,2021-09-02,False,0,val
226,24,225,14,245,2021-09-03,False,0,val
227,24,226,14,246,2021-09-04,False,0,val
228,24,227,14,247,2021-09-05,False,0,val
229,24,228,14,248,2021-09-06,True,2,val
230,24,229,14,249,2021-09-07,True,2,val
231,24,230,14,250,2021-09-08,True,2,val
232,24,231,14,251,2021-09-09,True,2,val
233,24,232,14,252,2021-09-10,True,2,val
234,24,233,14,253,2021-09-11,True,2,val
235,24,234,14,254,2021-09-12,True,2,val
236,24,235,14,255,2021-09-13,True,2,val
237,24,236,14,256,2021-09-14,True,2,val
238,24,237,14,257,2021-09-15,True,2,val
239,24,238,14,258,2021-09-16,True,2,val
240,24,239,14,259,2021-09-17,True,2,val
241,24,240,14,260,2021-09-18,True,2,val
242,24,241,14,261,2021-09-19,True,2,val
243,24,242,14,262,2021-09-20,True,2,val
244,24,243,14,263,2021-09-21,True,2,val
245,24,244,14,264,2021-09-22,True,2,val
246,24,245,14,265,2021-09-23,True,2,val
247,24,246,14,266,2021-09-24,True,2,val
248,24,247,14,267,2021-09-25,True,2,val
249,24,248,14,268,2021-09-26,True,2,val
250,24,249,14,269,2021-09-27,True,2,val
251,24,250,14,270,2021-09-28,True,2,val
252,24,251,14,271,2021-09-29,True,2,val
253,24,252,14,272,2021-09-30,True,2,val
254,24,253,14,273,2021-10-01,True,2,train
255,24,254,14,274,2021-10-02,True,2,train
256,24,255,14,275,2021-10-03,True,2,train
257,24,256,14,276,2021-10-04,True,2,train
258,24,257,14,277,2021-10-05,True,2,train
259,24,258,14,278,2021-10-06,True,2,train
260,24,259,14,279,2021-10-07,True,2,train
261,24,260,14,280,2021-10-08,True,2,train
262,24,261,14,281,2021-10-09,True,2,train
263,24,262,14,282,2021-10-10,True,2,train
264,24,263,14,283,2021-10-11,True,2,train
265,24,264,14,284,2021-10-12,True,2,train
266,24,265,14,285,2021-10-13,True,2,train
267,24,266,14,286,2021-10-14,True,2,train
268,24,267,14,287,2021-10-15,True,2,train
269,24,268,14,288,2021-10-16,True,2,train
270,24,269,14,289,2021-10-17,True,2,train
271,24,270,14,290,2021-10-18,True,2,train
272,24,271,14,291,2021-10-19,True,2,train
273,24,272,14,292,2021-10-20,True,2,train
274,24,273,14,293,2021-10-21,True,2,train
275,24,274,14,294,2021-10-22,True,2,train
276,24,275,14,295,2021-10-23,True,2,train
277,24,276,14,296,2021-10-24,True,2,train
278,24,277,14,297,2021-10-25,True,2,train
279,24,278,14,298,2021-10-26,True,2,train
280,24,279,14,299,2021-10-27,False,0,train
281,24,280,14,300,2021-10-28,False,0,train
282,24,281,14,301,2021-10-29,False,0,train
283,24,282,14,302,2021-10-30,False,0,train
284,24,283,14,303,2021-10-31,False,0,train
285,24,284,14,304,2021-11-01,False,0,train
286,24,285,14,305,2021-11-02,False,0,train
287,24,286,14,306,2021-11-03,False,0,train
288,24,287,14,307,2021-11-04,False,0,train
289,24,288,14,308,2021-11-05,False,0,train
290,24,289,14,309,2021-11-06,False,0,train
291,24,290,14,310,2021-11-07,False,0,train
292,24,291,14,311,2021-11-08,False,0,train
293,24,292,14,312,2021-11-09,False,0,train
294,24,293,14,313,2021-11-10,False,0,train
295,24,294,14,314,2021-11-11,False,0,train
296,24,295,14,315,2021-11-12,False,0,train
297,24,296,14,316,2021-11-13,False,0,train
298,24,297,14,317,2021-11-14,False,0,train
299,24,298,14,318,2021-11-15,False,0,train
300,24,299,14,319,2021-11-16,False,0,train
301,24,300,14,320,2021-11-17,False,0,train
302,24,301,14,321,2021-11-18,False,0,train
303,24,302,14,322,2021-11-19,False,0,train
304,24,303,14,323,2021-11-20,False,0,train
305,24,304,14,324,2021-11-21,False,0,train
306,24,305,14,325,2021-11-22,False,0,train
307,24,306,14,326,2021-11-23,False,0,train
308,24,307,14,327,2021-11-24,False,0,train
309,24,308,14,328,2021-11-25,False,0,train
310,24,309,14,329,2021-11-26,False,0,train
311,24,310,14,330,2021-11-27,False,0,train
312,24,311,14,331,2021-11-28,False,0,train
313,24,312,14,332,2021-11-29,False,0,train
314,24,313,14,333,2021-11-30,False,0,train
315,24,314,14,334,2021-12-01,False,0,train
316,24,315,14,335,2021-12-02,False,0,train
317,24,316,14,336,2021-12-03,False,0,train
318,24,317,14,337,2021-12-04,False,0,train
319,24,318,14,338,2021-12-05,False,0,train
320,24,319,14,339,2021-12-06,False,0,train
321,24,320,14,340,2021-12-07,False,0,train
322,24,321,14,341,2021-12-08,False,0,train
323,24,322,14,342,2021-12-09,False,0,train
324,24,323,14,343,2021-12-10,False,0,train
325,24,324,14,344,2021-12-11,False,0,train
326,24,325,14,345,2021-12-12,False,0,train
327,24,326,14,346,2021-12-13,False,0,train
